Accident_ID,FECHA,RANGO HORARIO,DIA SEMANA,DISTRITO,district_code,LUGAR1,latitude,longitude,LUGAR 2,lugar2_code,Nr.,CPFA Hielo,CPFA Lluvia,CPFA Niebla,CPFA Seco,CPFA Nieve,CPSV Mojada,CPSV Aceite,CPSV Grava Suelta,CPSV Seca Y Limpia,Nº VICTIMAS *,TIPO ACCIDENTE,SKOS_TypeAccident,TIPO PERSONA,SEXO,LESIVIDAD,Tramo Edad
2017-3105,31-03-17,7:00-7:59,VIERNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,calle de Zurbano,40.43396111,-3.693244444,boulevard Eduardo Dato,https://www.wikidata.org/wiki/Q20890584,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,18-20
2017-3124,31-03-17,17:00-17:59,VIERNES,Arganzuela,https://www.wikidata.org/wiki/Q2000929,rue Rafael de Riego,40.403457,-3.692197,,,46,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,35-39
2017-3124,31-03-17,17:00-17:59,VIERNES,Arganzuela,https://www.wikidata.org/wiki/Q2000929,rue Rafael de Riego,40.403457,-3.692197,,,46,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,VIAJERO,HOMBRE,HL                                      ,0-5
2017-3165,01-04-17,13:00-13:59,SABADO,Salamanca,https://www.wikidata.org/wiki/Q1773521,Calle de Alcalá,40.4283,-3.66778,,,160,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,40-44
2017-3346,02-04-17,17:00-17:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Segovia,40.41392222,-3.717280556,,,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,35-39
2017-3208,03-04-17,12:00-12:59,LUNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,Claudio Coello Street,40.42936389,-3.685969444, CALLE DE JUAN BRAVO,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HG                                      ,30-34
2017-3288,04-04-17,11:00-11:59,MARTES,Arganzuela,https://www.wikidata.org/wiki/Q2000929,CALLE DEL PUENTE DE SEGOVIA ,,,boulevard Virgen del Puerto,https://www.wikidata.org/wiki/Q6065659,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,65-69
2017-3374,06-04-17,16:00-16:59,JUEVES,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Calle General Ricardos,40.39025556,-3.729,,,37,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-3372,06-04-17,20:00-20:59,JUEVES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Carretas,40.41562222,-3.703219444,,,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,45-49
2017-3356,07-04-17,1:00-1:59,VIERNES,Arganzuela,https://www.wikidata.org/wiki/Q2000929,PLAZA DEL EMPERADOR CARLOS V ,,,Ronda de Atocha,https://www.wikidata.org/wiki/Q26831149,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,21-24
2017-3459,07-04-17,21:00-21:59,VIERNES,Tetuán,https://www.wikidata.org/wiki/Q1773540,Calle de Bravo Murillo,40.44831111,-3.703594444,,,137,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CHOQUE CON OBJETO FIJO,/kos/accidentes/choque-con-objeto-fijo,CONDUCTOR,HOMBRE,HL                                      ,40-44
2017-3443,07-04-17,23:00-23:59,VIERNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue Francisco de Rojas,40.429575,-3.699744444,rue Nicasio Gallego,https://www.wikidata.org/wiki/Q28537739,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,30-34
2017-3629,10-04-17,20:00-20:59,LUNES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de la Torrecilla del Leal,40.41091667,-3.69945,calle del Olmo,https://www.wikidata.org/wiki/Q20021071,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,21-24
2017-3732,12-04-17,16:00-16:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Hortaleza,40.42286389,-3.699216667,calle de Mejía Lequerica,https://www.wikidata.org/wiki/Q24560004,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,50-54
2017-3556,12-04-17,19:00-19:59,MIERCOLES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue Luchana,40.43086667,-3.69974167,rue de Santa Engracia,https://www.wikidata.org/wiki/Q26728109,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,25-29
2017-3617,13-04-17,6:00-6:59,JUEVES,Tetuán,https://www.wikidata.org/wiki/Q1773540,Sinesio Delgado Street,40.4715,-3.708616667,Capitán Blanco Argibay Street,https://www.wikidata.org/wiki/Q27038685,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-3613,15-04-17,5:00-5:59,SABADO,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue de Santa Engracia,40.43743889,-3.699816667,,,106,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,25-29
2017-3573,15-04-17,6:00-6:59,SABADO,Arganzuela,https://www.wikidata.org/wiki/Q2000929,boulevard Delicias,40.39916667,-3.694138889, PLAZA DE LUCA DE TENA,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,65-69
2017-3764,20-04-17,23:00-23:59,JUEVES,Centro,https://www.wikidata.org/wiki/Q1763376,calle del Olivar,40.41098333,-3.701727778,,,31,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,21-24
2017-3826,21-04-17,16:00-16:59,VIERNES,Carabanchel,https://www.wikidata.org/wiki/Q1001991,AVENIDA DE LA PRINCESA JUANA DE AUSTRIA ,,,avenida de los Poblados,https://www.wikidata.org/wiki/Q26795575,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,50-54
2017-3803,22-04-17,14:00-14:59,SABADO,Chamartín,https://www.wikidata.org/wiki/Q1766348,calle del Príncipe de Vergara,40.43817778,-3.679047222, PLAZA DE LA REPUBLICA DEL ECUADOR,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HG                                      ,25-29
2017-3832,22-04-17,23:00-23:59,SABADO,Salamanca,https://www.wikidata.org/wiki/Q1773521,"Calle de Diego de León, Madrid",40.43481111,-3.681155556,Francisco Silvela Street,https://www.wikidata.org/wiki/Q26833642,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,18-20
2017-3904,24-04-17,16:00-16:59,LUNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,Claudio Coello Street,40.42936389,-3.685969444,rue Goya,https://www.wikidata.org/wiki/Q28015873,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,45-49
2017-3974,26-04-17,20:00-20:59,MIERCOLES,Salamanca,https://www.wikidata.org/wiki/Q1773521,calle del Alcalde Sáinz de Baranda,40.41675833,-3.673602778,,,92,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,35-39
2017-4071,27-04-17,14:00-14:59,JUEVES,Carabanchel,https://www.wikidata.org/wiki/Q1001991,CALLE DE LOS HERMANOS DEL MORAL ,,,Calle General Ricardos,https://www.wikidata.org/wiki/Q5740542,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,21-24
2017-4007,28-04-17,15:00-15:59,VIERNES,Retiro,https://www.wikidata.org/wiki/Q2002296,rue Doctor Esquerdo,40.41720278,-3.66934722,,,62,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,40-44
2017-4116,02-05-17,11:00-11:59,MARTES,San Blas,https://www.wikidata.org/wiki/Q2001937,Calle de Alcalá,40.4283,-3.66778, CALLE DE VALENTIN BEATO,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,55-59
2017-4289,03-05-17,00:00-00:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de San Andrés,40.42738333,-3.7036,Strato de la Spirito Sankta,https://www.wikidata.org/wiki/Q5740833,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,30-34
2017-4344,03-05-17,15:00-15:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Alcalá,40.4283,-3.66778,Calle del Marqués de Casa Riera,https://www.wikidata.org/wiki/Q42767177,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-4208,04-05-17,17:00-17:59,JUEVES,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,calle de Arturo Soria,40.46258333,-3.66463889,,,65,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,35-39
2017-4273,06-05-17,10:00-10:59,SABADO,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue José Abascal,40.438189,-3.695287,,,48,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-4339,07-05-17,16:00-16:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,Carrera de San Jerónimo,40.416557,-3.698686,,,34,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,21-24
2017-4257,07-05-17,20:00-20:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,"Calle de las Infantas, Madrid",40.42063611,-3.69938889, CALLE DEL CLAVEL,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HG                                      ,25-29
2017-4352,08-05-17,19:00-19:59,LUNES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Argumosa,40.408075,-3.698541667,Ronda de Atocha,https://www.wikidata.org/wiki/Q26831149,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,50-54
2017-4299,08-05-17,19:00-19:59,LUNES,Retiro,https://www.wikidata.org/wiki/Q2002296,avenue Ciudad de Barcelona,40.40285833,-3.677888889, CALLE DE SECO,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,18-20
2017-4347,08-05-17,20:00-20:59,LUNES,Chamartín,https://www.wikidata.org/wiki/Q1766348,calle de López de Hoyos,40.44811667,-3.668308333,,,141,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,21-24
2017-4333,08-05-17,20:00-20:59,LUNES,San Blas,https://www.wikidata.org/wiki/Q2001937,Calle de Alcalá,40.4283,-3.66778, CALLE DE CRONOS,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-4383,09-05-17,21:00-21:59,MARTES,Salamanca,https://www.wikidata.org/wiki/Q1773521,paseo de la Castellana,40.44388889,-3.69138889,,,46,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,30-34
2017-4455,10-05-17,1:00-1:59,MIERCOLES,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Paseo de Santa María de la Cabeza,40.39649444,-3.703358333,,,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,21-24
2017-4412,10-05-17,8:00-8:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Atocha,40.41311944,-3.700588889,,,107,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,55-59
2017-4419,10-05-17,12:00-12:59,MIERCOLES,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Paseo de Santa María de la Cabeza,40.39649444,-3.703358333, PLAZA DEL EMPERADOR CARLOS V,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,55-59
2017-4438,10-05-17,22:00-22:59,MIERCOLES,Tetuán,https://www.wikidata.org/wiki/Q1773540,rue Alonso Cano,40.440777,-3.6976,rue Cristóbal Bordiú,https://www.wikidata.org/wiki/Q27309902,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,25-29
2017-4397,10-05-17,23:00-23:59,MIERCOLES,Chamartín,https://www.wikidata.org/wiki/Q1766348,avenida de Alberto Alcocer,40.45866111,-3.683358333,rue Padre Damián,https://www.wikidata.org/wiki/Q28740210,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2017-4435,11-05-17,2:00-2:59,JUEVES,Tetuán,https://www.wikidata.org/wiki/Q1773540,rue Marqués de Viana,40.46263611,-3.702277778,paseo de la Dirección,https://www.wikidata.org/wiki/Q27043701,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,21-24
2017-4496,12-05-17,7:00-7:59,VIERNES,Carabanchel,https://www.wikidata.org/wiki/Q1001991,CALLE DEL GENERAL MARTIN CEREZO ,,,Calle General Ricardos,https://www.wikidata.org/wiki/Q5740542,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,40-44
2017-4551,12-05-17,12:00-12:59,VIERNES,Latina,https://www.wikidata.org/wiki/Q794954,avenue General Fanjul,40.38269722,-3.772697222,,,63,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,65-69
2017-4598,12-05-17,14:00-14:59,VIERNES,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Calle de Alcalá,40.4283,-3.66778, CALLE DEL DOCTOR VALLEJO,,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2017-4592,14-05-17,15:00-15:59,DOMINGO,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,avenue Albufera,40.39147778,-3.653169444,,,272,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,40-44
2017-4718,17-05-17,16:00-16:59,MIERCOLES,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,calle de Josefa Valcárcel,40.449025,-3.631655556,,,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2017-4785,19-05-17,9:00-9:59,VIERNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,calle del Marqués de Villamagna,40.42931111,-3.688,,,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,35-39
2017-4849,19-05-17,16:00-16:59,VIERNES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Alcalá,40.4283,-3.66778,,,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,40-44
2017-4732,20-05-17,9:00-9:59,SABADO,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Segovia,40.41392222,-3.717280556,,,18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HG                                      ,35-39
2017-4850,21-05-17,19:00-19:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,calle de San Mateo,40.42568056,-3.699033333,,,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,25-29
2017-4854,23-05-17,10:00-10:59,MARTES,Retiro,https://www.wikidata.org/wiki/Q2002296,Calle de Alcalá,40.4283,-3.66778,,,52,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,35-39
2017-5115,24-05-17,19:00-19:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Fuencarral,40.42479167,-3.700761111, PLAZUELA DE ANTONIO VEGA,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,35-39
2017-4958,25-05-17,8:00-8:59,JUEVES,Chamartín,https://www.wikidata.org/wiki/Q1766348,avenue Alfonso XIII,40.4547229,-3.6691471,,,51,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-5097,25-05-17,17:00-17:59,JUEVES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Lavapiés,40.41035278,-3.702538889,,,47,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HG                                      ,35-39
2017-4971,25-05-17,19:00-19:59,JUEVES,Retiro,https://www.wikidata.org/wiki/Q2002296,"Calle de O'Donnell, Madrid",40.42141667,-3.672352778,,,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,50-54
2017-5086,25-05-17,23:00-23:59,JUEVES,Centro,https://www.wikidata.org/wiki/Q1763376,Gran Vía,40.42,-3.70361,,,19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,30-34
2017-4983,26-05-17,14:00-14:59,VIERNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue Alonso Cano,40.440777,-3.6976,rue Espronceda,https://www.wikidata.org/wiki/Q27309526,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,COLISIÓN MÚLTIPLE,/kos/accidentes/colisión-múltiple,CONDUCTOR,HOMBRE,HL                                      ,30-34
2017-5081,27-05-17,13:00-13:59,SABADO,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,avenue Albufera,40.39147778,-3.653169444, AVENIDA DE MIGUEL HERNANDEZ,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,45-49
