Accident_ID,FECHA,RANGO HORARIO,DIA SEMANA,DISTRITO,district_code,LUGAR 1,coordinate location,lugar1_code,LUGAR 2,lugar2_code,Nº,CPFA Hielo,CPFA Lluvia,CPFA Niebla,CPFA Seco,CPFA Nieve,CPSV Mojada,CPSV Aceite,CPSV Grava Suelta,CPSV Seca Y Limpia,Nº VICTIMAS *,TIPO ACCIDENTE,SKOS_TypeAccident,TIPO PERSONA,SEXO,LESIVIDAD,Tramo Edad
2017-2771,20/03/2017,18:00-18:59,LUNES,Hortaleza,https://www.wikidata.org/wiki/Q1928529,Avenida de los Andes,"40.454827777778,-3.6214805555556",https://www.wikidata.org/wiki/Q28997223,,,46,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,0-5
2017-2738,20/03/2017,21:00-21:59,LUNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,Calle de Bravo Murillo,"40.448311111111,-3.7035944444444",https://www.wikidata.org/wiki/Q5740815,,,80,false,false,false,true,false,false,false,false,true,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,21-24
2017-2783,21/03/2017,16:00-16:59,MARTES,Salamanca,https://www.wikidata.org/wiki/Q1773521,rue Ayala,"40.427566666667,-3.6808833333333",https://www.wikidata.org/wiki/Q28052812,,,15,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,50-54
2017-2869,23/03/2017,21:00-21:59,JUEVES,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Paseo de Santa María de la Cabeza,"40.396494444444,-3.7033583333333",https://www.wikidata.org/wiki/Q6065630,,,23,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-2880,24/03/2017,21:00-21:59,VIERNES,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Calle de Alcalá,"40.4283,-3.66778",https://www.wikidata.org/wiki/Q2424746,,,413,false,false,false,true,false,true,false,false,false,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HG                                      ,60-64
2017-2917,25/03/2017,8:00-8:59,SABADO,Arganzuela,https://www.wikidata.org/wiki/Q2000929,boulevard de Yeserías,"40.397605555556,-3.7071777777778",https://www.wikidata.org/wiki/Q16616818,,,29,true,false,false,false,false,false,false,false,false,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,55-59
2017-3229,26/03/2017,16:00-16:59,DOMINGO,Tetuán,https://www.wikidata.org/wiki/Q1773540,Calle de Bravo Murillo,"40.448311111111,-3.7035944444444",https://www.wikidata.org/wiki/Q5740815,,,299,false,false,false,true,false,false,false,false,true,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,40-44
2017-3105,31/03/2017,7:00-7:59,VIERNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,calle de Zurbano,"40.433961111111,-3.6932444444444",https://www.wikidata.org/wiki/Q27043742,boulevard Eduardo Dato,https://www.wikidata.org/wiki/Q20890584,0,false,false,false,true,false,false,false,false,true,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,18-20
2017-3124,31/03/2017,17:00-17:59,VIERNES,Arganzuela,https://www.wikidata.org/wiki/Q2000929,rue Rafael de Riego,"40.403457,-3.692197",https://www.wikidata.org/wiki/Q27430115,,,46,false,false,false,true,false,false,false,false,true,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,35-39
2017-3124,31/03/2017,17:00-17:59,VIERNES,Arganzuela,https://www.wikidata.org/wiki/Q2000929,rue Rafael de Riego,"40.403457,-3.692197",https://www.wikidata.org/wiki/Q27430115,,,46,false,false,false,true,false,false,false,false,true,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,VIAJERO,HOMBRE,HL                                      ,0-5
2017-3165,01/04/2017,13:00-13:59,SABADO,Salamanca,https://www.wikidata.org/wiki/Q1773521,Calle de Alcalá,"40.4283,-3.66778",https://www.wikidata.org/wiki/Q2424746,,,160,false,false,false,true,false,false,false,false,false,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,40-44
2017-3346,02/04/2017,17:00-17:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Segovia,"40.413922222222,-3.7172805555556",https://www.wikidata.org/wiki/Q8255505,,,1,false,false,false,true,false,false,false,true,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,35-39
2017-3208,03/04/2017,12:00-12:59,LUNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,Claudio Coello Street,"40.429363888889,-3.6859694444444",https://www.wikidata.org/wiki/Q28059043, CALLE DE JUAN BRAVO,,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HG                                      ,30-34
2017-3288,04/04/2017,11:00-11:59,MARTES,Arganzuela,https://www.wikidata.org/wiki/Q2000929,CALLE DEL PUENTE DE SEGOVIA ,,,boulevard Virgen del Puerto,https://www.wikidata.org/wiki/Q6065659,0,false,false,false,true,false,false,false,false,false,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,65-69
2017-3374,06/04/2017,16:00-16:59,JUEVES,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Calle General Ricardos,"40.390255555556,-3.729",https://www.wikidata.org/wiki/Q5740542,,,37,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-3372,06/04/2017,20:00-20:59,JUEVES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Carretas,"40.415622222222,-3.7032194444444",https://www.wikidata.org/wiki/Q5740952,,,7,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,45-49
2017-3356,07/04/2017,1:00-1:59,VIERNES,Arganzuela,https://www.wikidata.org/wiki/Q2000929,PLAZA DEL EMPERADOR CARLOS V ,,,Ronda de Atocha,https://www.wikidata.org/wiki/Q26831149,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,21-24
2017-3459,07/04/2017,21:00-21:59,VIERNES,Tetuán,https://www.wikidata.org/wiki/Q1773540,Calle de Bravo Murillo,"40.448311111111,-3.7035944444444",https://www.wikidata.org/wiki/Q5740815,,,137,false,false,false,true,false,false,false,false,true,1,CHOQUE CON OBJETO FIJO,/kos/accidentes/choque-con-objeto-fijo,CONDUCTOR,HOMBRE,HL                                      ,40-44
2017-3443,07/04/2017,23:00-23:59,VIERNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue Francisco de Rojas,"40.429575,-3.6997444444444",https://www.wikidata.org/wiki/Q28032307,rue Nicasio Gallego,https://www.wikidata.org/wiki/Q28537739,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,30-34
2017-3629,10/04/2017,20:00-20:59,LUNES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de la Torrecilla del Leal,"40.410916666667,-3.69945",https://www.wikidata.org/wiki/Q52153316,calle del Olmo,https://www.wikidata.org/wiki/Q20021071,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,21-24
2017-3732,12/04/2017,16:00-16:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Hortaleza,"40.422863888889,-3.6992166666667",https://www.wikidata.org/wiki/Q5740911,calle de Mejía Lequerica,https://www.wikidata.org/wiki/Q24560004,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,50-54
2017-3556,12/04/2017,19:00-19:59,MIERCOLES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue Luchana,"40.43086667,-3.69974167",https://www.wikidata.org/wiki/Q18170648,rue de Santa Engracia,https://www.wikidata.org/wiki/Q26728109,0,false,false,false,true,false,false,false,false,true,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,25-29
2017-3617,13/04/2017,6:00-6:59,JUEVES,Tetuán,https://www.wikidata.org/wiki/Q1773540,Sinesio Delgado Street,"40.4715,-3.7086166666667",https://www.wikidata.org/wiki/Q52245452,Capitán Blanco Argibay Street,https://www.wikidata.org/wiki/Q27038685,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-3613,15/04/2017,5:00-5:59,SABADO,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue de Santa Engracia,"40.437438888889,-3.6998166666667",https://www.wikidata.org/wiki/Q26728109,,,106,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,25-29
2017-3573,15/04/2017,6:00-6:59,SABADO,Arganzuela,https://www.wikidata.org/wiki/Q2000929,boulevard Delicias,"40.399166666667,-3.6941388888889",https://www.wikidata.org/wiki/Q6065662, PLAZA DE LUCA DE TENA,,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,65-69
2017-3764,20/04/2017,23:00-23:59,JUEVES,Centro,https://www.wikidata.org/wiki/Q1763376,calle del Olivar,"40.410983333333,-3.7017277777778",https://www.wikidata.org/wiki/Q20021057,,,31,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,21-24
2017-3826,21/04/2017,16:00-16:59,VIERNES,Carabanchel,https://www.wikidata.org/wiki/Q1001991,AVENIDA DE LA PRINCESA JUANA DE AUSTRIA ,,,avenida de los Poblados,https://www.wikidata.org/wiki/Q26795575,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,50-54
2017-3803,22/04/2017,14:00-14:59,SABADO,Chamartín,https://www.wikidata.org/wiki/Q1766348,calle del Príncipe de Vergara,"40.438177777778,-3.6790472222222",https://www.wikidata.org/wiki/Q5741020, PLAZA DE LA REPUBLICA DEL ECUADOR,,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HG                                      ,25-29
2017-3832,22/04/2017,23:00-23:59,SABADO,Salamanca,https://www.wikidata.org/wiki/Q1773521,"Calle de Diego de León, Madrid","40.434811111111,-3.6811555555556",https://www.wikidata.org/wiki/Q28059485,Francisco Silvela Street,https://www.wikidata.org/wiki/Q26833642,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,18-20
2017-3904,24/04/2017,16:00-16:59,LUNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,Claudio Coello Street,"40.429363888889,-3.6859694444444",https://www.wikidata.org/wiki/Q28059043,rue Goya,https://www.wikidata.org/wiki/Q28015873,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,45-49
2017-3974,26/04/2017,20:00-20:59,MIERCOLES,Salamanca,https://www.wikidata.org/wiki/Q1773521,calle del Alcalde Sáinz de Baranda,"40.416758333333,-3.6736027777778",https://www.wikidata.org/wiki/Q28070977,,,92,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,35-39
2017-4071,27/04/2017,14:00-14:59,JUEVES,Carabanchel,https://www.wikidata.org/wiki/Q1001991,CALLE DE LOS HERMANOS DEL MORAL ,,,Calle General Ricardos,https://www.wikidata.org/wiki/Q5740542,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,21-24
2017-4007,28/04/2017,15:00-15:59,VIERNES,Retiro,https://www.wikidata.org/wiki/Q2002296,rue Doctor Esquerdo,"40.41720278,-3.66934722",https://www.wikidata.org/wiki/Q5741005,,,62,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,40-44
2017-4116,02/05/2017,11:00-11:59,MARTES,San Blas,https://www.wikidata.org/wiki/Q2001937,Calle de Alcalá,"40.4283,-3.66778",https://www.wikidata.org/wiki/Q2424746, CALLE DE VALENTIN BEATO,,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,55-59
2017-4289,03/05/2017,00:00-00:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de San Andrés,"40.427383333333,-3.7036",https://www.wikidata.org/wiki/Q27166315,Strato de la Spirito Sankta,https://www.wikidata.org/wiki/Q5740833,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,30-34
2017-4344,03/05/2017,15:00-15:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Alcalá,"40.4283,-3.66778",https://www.wikidata.org/wiki/Q2424746,Calle del Marqués de Casa Riera,https://www.wikidata.org/wiki/Q42767177,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-4208,04/05/2017,17:00-17:59,JUEVES,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,calle de Arturo Soria,"40.46258333,-3.66463889",https://www.wikidata.org/wiki/Q8255504,,,65,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,35-39
2017-4273,06/05/2017,10:00-10:59,SABADO,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue José Abascal,"40.438189,-3.695287",https://www.wikidata.org/wiki/Q27310549,,,48,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-4339,07/05/2017,16:00-16:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,Carrera de San Jerónimo,"40.416557,-3.698686",https://www.wikidata.org/wiki/Q5836422,,,34,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,21-24
2017-4257,07/05/2017,20:00-20:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,"Calle de las Infantas, Madrid","40.42063611,-3.69938889",https://www.wikidata.org/wiki/Q21004010, CALLE DEL CLAVEL,,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HG                                      ,25-29
2017-4352,08/05/2017,19:00-19:59,LUNES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Argumosa,"40.408075,-3.6985416666667",https://www.wikidata.org/wiki/Q5740806,Ronda de Atocha,https://www.wikidata.org/wiki/Q26831149,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,50-54
2017-4299,08/05/2017,19:00-19:59,LUNES,Retiro,https://www.wikidata.org/wiki/Q2002296,avenue Ciudad de Barcelona,"40.402858333333,-3.6778888888889",https://www.wikidata.org/wiki/Q5714227, CALLE DE SECO,,0,false,false,false,true,false,false,false,false,true,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,18-20
2017-4347,08/05/2017,20:00-20:59,LUNES,Chamartín,https://www.wikidata.org/wiki/Q1766348,calle de López de Hoyos,"40.448116666667,-3.6683083333333",https://www.wikidata.org/wiki/Q27043844,,,141,false,false,false,true,false,false,false,false,true,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,21-24
2017-4333,08/05/2017,20:00-20:59,LUNES,San Blas,https://www.wikidata.org/wiki/Q2001937,Calle de Alcalá,"40.4283,-3.66778",https://www.wikidata.org/wiki/Q2424746, CALLE DE CRONOS,,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-4383,09/05/2017,21:00-21:59,MARTES,Salamanca,https://www.wikidata.org/wiki/Q1773521,paseo de la Castellana,"40.44388889,-3.69138889",https://www.wikidata.org/wiki/Q1473674,,,46,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,30-34
2017-4455,10/05/2017,1:00-1:59,MIERCOLES,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Paseo de Santa María de la Cabeza,"40.396494444444,-3.7033583333333",https://www.wikidata.org/wiki/Q6065630,,,8,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,21-24
2017-4412,10/05/2017,8:00-8:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Atocha,"40.413119444444,-3.7005888888889",https://www.wikidata.org/wiki/Q5492657,,,107,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,55-59
2017-4419,10/05/2017,12:00-12:59,MIERCOLES,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Paseo de Santa María de la Cabeza,"40.396494444444,-3.7033583333333",https://www.wikidata.org/wiki/Q6065630, PLAZA DEL EMPERADOR CARLOS V,,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,55-59
2017-4438,10/05/2017,22:00-22:59,MIERCOLES,Tetuán,https://www.wikidata.org/wiki/Q1773540,rue Alonso Cano,"40.440777,-3.6976",https://www.wikidata.org/wiki/Q27314531,rue Cristóbal Bordiú,https://www.wikidata.org/wiki/Q27309902,0,false,true,false,false,false,true,false,false,false,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,25-29
2017-4397,10/05/2017,23:00-23:59,MIERCOLES,Chamartín,https://www.wikidata.org/wiki/Q1766348,avenida de Alberto Alcocer,"40.458661111111,-3.6833583333333",https://www.wikidata.org/wiki/Q26833742,rue Padre Damián,https://www.wikidata.org/wiki/Q28740210,0,false,true,false,false,false,true,false,false,false,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
